,Article_ID,Initial value at source,Heat_values
3319,2089,10,"[ 5.02628385  5.04961552  5.00104669  5.00104669  5.01153496  5.01153496
  5.          5.03368698  5.03368698  5.03474614 10.          5.03474614
  8.54865588 10.          5.02628385  5.03262822  5.02945428  5.03474614
  5.16251722  5.01153496  5.          8.4762698   5.02734027  5.02945428
  5.02522783  5.02628385  5.03262822  8.27576974  5.03580569  5.03368698
  5.03580569  5.03368698  5.00104669  5.00104669  5.01153496  5.00104669
  5.03262822  5.02522783  5.01153496  5.03474614  5.03368698  8.04187996
  5.03474614  7.16012814  5.00314125  8.27576974  5.00104669  7.47025739
  5.03368698  5.03474614  5.03474614  7.13345539]"
3320,2927,10,"[ 7.4080587   5.02669865  5.         10.          5.          7.4080587
  5.          5.004432    5.004432    5.         10.         10.
 10.          5.004432    5.004432    7.47382454  5.004432    5.004432
 10.          7.47382454  5.32306841  5.          5.          5.
 10.        ]"
3321,4458,10,"[ 5.02179975  8.3059798   5.00098733  5.          5.          8.3059798
  5.          5.          5.00098733  5.          8.3059798   5.
  5.          5.          5.          5.          5.00098733  5.
  5.          5.          5.          5.          5.         10.
  5.00098733  5.          8.3059798   8.3059798   5.          5.00098733
  5.          5.          5.          5.         10.          5.
  5.          5.00098733  5.          5.          5.          5.00098733
  5.          5.12814005  5.         10.          5.          5.
  5.         10.          5.         10.          5.00098733  5.        ]"
3322,3610,10,"[ 5.05831107  5.02557279  5.02557279  9.81410554  5.02043904 10.
  5.02043904  5.02557279  5.02043904  5.02557279  5.19504023  5.02043904
  5.02043904  5.          5.01190414  9.81410554  5.02043904  5.02557279
  5.02557279  5.02043904  5.02043904  5.02557279  8.0826478   5.0016974
  5.00849764  5.01190414  5.02557279  9.81410554  5.01190414  7.87585755
  5.02043904  5.01190414  7.4879575   5.02043904  7.27056585  5.02557279
  5.02557279  7.19420413  7.5874374   5.01190414]"
3323,90,10,"[ 5.05395099  5.03359956  5.04307891  5.00601861  5.04172279  5.04375721
  5.00601861  8.57105984  7.96888167  5.03359956  5.04172279  5.04172279
  5.03359956  8.5117306   5.04172279  5.04172279  7.92775286 10.
  5.02145789  5.03359956  5.01607817  5.00601861  5.04172279  5.04511429
  7.13359769  5.04172279  6.87305871  6.72392927  5.00735782  5.04172279
  5.04172279  5.04307891  5.03359956  5.04172279  5.04579307  5.03359956
  5.01540642  5.04172279  5.00133636  5.04375721  5.04172279  8.5117306
  5.03359956  5.04307891  5.00601861  5.04307891  5.14453178  7.34473626
  5.04240077  5.04172279  5.04172279  5.04172279  5.04172279  5.
  5.04307891  5.02145789  5.03427562  5.04172279  5.00735782  5.01540642
  5.04172279  5.00601861  5.04172279  5.04172279  5.00601861]"
3324,3441,10,"[ 5.02269878  5.0480625   5.0480625   5.          5.          5.
  5.0480625   5.05952546  5.02649373  5.05952546  5.05952546  5.
  9.4516943   5.0480625   5.0480625   5.02649373  5.05825028  5.02649373
  5.0480625   5.04043754  5.02649373 10.          5.          5.04043754
  5.05825028  5.02017069  8.31515616  5.04043754  5.04170742  5.05825028
  5.02649373  5.05952546  5.04170742  5.04170742  8.51835048  8.35384308
  5.04170742  7.80140532  5.          5.02649373  5.04043754  5.04170742
  5.04170742  5.02649373  9.12871414  5.04043754  5.          5.02649373
  9.06972274  5.0480625   5.23387408  5.02649373  8.70030631  5.
  5.0480625   8.31515616  5.02649373  5.        ]"
3325,584,10,"[ 5.17638778  5.02741676  5.11772082  5.16240888  5.1634817   5.03969364
  5.02741676  5.03252524  8.64144039  5.02741676  6.97974287  5.1634817
  5.          5.          6.3227554   5.16670264  5.14956714  5.06441797
  5.02741676 10.          5.14849967  5.          5.03969364  7.87299967
  5.04071927  5.02741676  5.28964847  5.97549542  5.06545311  5.1634817
  5.00910731  6.15235018  6.09309128  5.14956714  5.          5.06441797
  5.1634817   5.03252524  5.03354812  5.03252524  5.02741676  5.15063503
  5.15170332  6.1190567   5.          5.02741676  5.03252524  5.14849967
  5.11772082  5.03252524  6.01096637]"
3326,1310,10,"[ 5.15271073  5.          5.39085392 10.         10.          5.
  5.          7.44153524  5.         10.          5.         10.
 10.         10.          5.          5.          5.         10.
 10.          5.         10.        ]"
3327,964,10,"[ 5.2514214   5.21185753  5.20883776  5.11104455  7.96829354  5.16097499
  7.08468384  5.10523214  5.21488066  5.16394155 10.          5.15209507
  5.4416152   7.19533226  6.55219544  7.12008944  5.15505175  5.08787223
  5.20280828  5.20280828 10.          5.11104455  5.16394155  5.16691141
  5.          6.44462775  6.66248842  5.          5.10813673  6.1786347 ]"
3328,1832,10,"[ 5.20286892 10.          5.          5.02663446  6.35668054  5.01993678
  6.48235396  5.38903986  6.48235396  6.48235396  6.48235396  5.02663446
  6.48235396  6.3202869   5.98319142  6.35668054]"
3329,5021,10,"[ 5.14439679  5.03742912  5.08344729  5.01973352 10.          5.03742912
  5.03742912  5.24204605  6.7267029   5.03742912  5.05639163  6.25087042
  5.98603067  5.03742912  5.08344729  5.05527157  5.01973352  5.01973352
  5.03742912  5.01973352  5.08912623  6.62027756  6.15112546  5.03742912
  5.04410277  5.01973352  5.03742912  5.08344729  5.01973352  5.05975528
  5.8829746   5.          6.62027756  5.0252477   5.05527157  5.03742912
  9.00665613  5.04521705  5.01973352  5.05527157  5.01973352  6.0997293
  5.04633192  5.03742912]"
3330,3712,10,"[ 5.11460919  5.02694312  5.01472333  5.01472333  5.01472333  5.01279862
  5.01472333  5.01472333  5.01472333  5.0012773   5.01600719  5.0012773
  8.53412734  5.01472333  8.53412734  5.01472333  5.01472333  5.01600719
  8.21705422  5.01600719  5.01600719  5.00063858  5.01600719  5.01600719
  5.01600719  8.65395778  5.00063858  5.01600719  5.01600719  5.01600719
  5.01472333  8.42179871  5.01472333  8.65395778  5.01087519  5.01472333
  5.01087519  5.01472333  5.          5.00063858  5.01087519  5.01087519
  5.01472333  5.01472333 10.          5.01472333  5.01472333  5.01279862
 10.          5.01600719  5.01279862  5.00191616  7.56389549  5.01600719
  5.01279862  5.01600719  5.01344005  5.01472333  5.01600719  5.01472333
  7.59488915  5.01600719  5.01087519  5.01600719  5.01600719  5.01600719
  5.01472333]"
3331,3537,10,"[ 5.02783422  5.01755641  5.0270992   9.77529961  5.02783422  5.02856939
  5.0270992   5.01828965  5.02783422  5.01755641  5.02856939  5.02783422
  5.02783422  5.01828965  5.01755641  5.01755641  5.02783422  9.09826752
  5.02856939  5.02783422  5.02783422  5.02856939  5.0138923   5.02856939
  5.01755641  5.00949991  5.02783422  5.02783422  5.02783422  5.02783422
  5.02636431  5.          5.02783422  5.02856939  5.0138923   5.02856939
  5.02856939  9.92282474  5.01755641  5.03004013  5.02636431  5.00949991
  5.01828965  5.02783422  5.15102205  5.01755641  5.00949991  5.02856939
  9.0460485   5.02783422  8.80365486  5.02856939 10.          5.02783422
  5.02783422  5.01828965  5.00949991  5.01755641  5.02783422  5.01755641
  5.03004013  9.0460485   5.02783422  8.0986229   9.92282474  8.54852232
  5.0138923   5.01755641  5.01828965  5.02856939  5.02783422  5.
  5.02783422]"
3332,2515,10,"[10.          5.         10.         10.         10.          5.37004076
 10.         10.         10.         10.         10.         10.        ]"
3333,2698,10,"[10.          5.0582856   5.0582856   5.23268406  5.0582856   5.
  5.0582856   9.62542506  5.05692033  5.06511894  5.05010103  5.05555554
  8.83614512  9.62542506  5.0582856   9.62542506  5.05555554  5.05555554
  5.05692033  5.05965133  5.04465401  9.71370928  9.30314437  5.05555554
  5.0582856   5.0582856   5.05010103  5.05555554  5.05555554  8.11597737
  5.0582856   5.05555554  9.80543105  5.0582856   5.05965133  5.02429407
  5.05555554  5.0582856   5.05555554  5.0582856   5.05555554  5.02429407
  5.0582856   7.62845539  5.05555554  5.02294047  5.05965133  5.05555554
  5.05692033  5.0582856   5.0582856   5.00403861  5.05555554  5.05555554]"
3334,3908,10,"[ 5.02186448  7.81948756  5.00128149  7.98213148  8.37168865  5.02444785
  5.02444785  5.02444785  5.          5.02444785  5.02444785  5.02186448
  5.01799381  5.02444785  5.02186448  8.16490591  5.00128149  7.28268615
  5.00128149  5.02444785  5.01928345  5.00128149  5.00256357  5.02444785
  7.98213148  5.00128149  5.02962162  5.0283273   5.1742739   5.02444785
  5.0283273   5.02444785  5.0283273   5.01799381  7.76919254  5.0283273
  5.00512946  5.00384622  7.18721    10.          5.0283273   5.0283273
  7.31645328  5.02962162  5.00512946  5.02962162  5.        ]"
3335,4993,10,"[ 5.13064278  5.33659984  5.04870873  5.06278602 10.          7.43192997
  5.05925996  5.05925996  5.06278602  6.83985596  5.02076871  7.68818722
  7.55316339  6.97431918  5.01382814  5.01382814 10.          6.3588018
  6.39041416  5.05573839  5.06631657  5.01382814  5.          7.22326635
  5.02076871  5.00345042  5.          5.00345042]"
3336,3423,10,"[ 5.04463936  7.10495802  6.09063609  6.57815483  5.12090791  5.00491904
  5.00491904  7.10495802  7.10495802  5.00984825  5.12607702  6.30540402
  5.02966725 10.          5.12090791  5.          6.66416257  5.12090791
  5.58844364  6.29407097  6.38037158  5.00491904]"
3337,5198,10,"[ 5.01501975  5.00872292  5.00872292  5.00592872  5.00872292  5.00872292
  5.00872292  5.00592872  5.00872292  5.07982047  5.00942189  5.00557963
  5.00872292  8.92521689  5.00872292  5.00942189  5.00872292  5.00872292
  5.          5.00942189  5.00592872 10.          5.00872292  5.00872292
  5.00942189  5.00942189  5.00942189  5.00872292  5.00872292  5.00872292
  5.00942189  5.00872292  5.00872292  5.00942189  5.00872292  5.00872292
  5.00872292  5.00592872  8.82168008  5.00872292  5.00872292  5.00872292
  8.4149205   5.00872292  5.00872292  8.82168008  5.00872292  5.00872292
  5.00872292  5.          5.00872292  5.00872292  5.          5.00942189
  8.82168008  5.00872292  5.00942189  5.00942189  5.00942189  5.00872292
  5.00872292  5.          5.00872292  5.          5.00942189  5.00557963
  8.82168008  5.00872292  5.00872292  5.00872292  5.          5.00942189
  5.00942189  5.00592872  5.00872292  5.          5.00872292  5.00872292
  7.86905542  5.00872292  5.          5.00592872  5.00872292  5.00942189
  5.          5.00592872  5.00942189  5.00942189  8.82168008  8.92521689
  5.00872292]"
3338,1237,10,"[ 5.         10.         10.         10.         10.         10.
 10.         10.          5.37004076 10.         10.         10.        ]"
3339,2709,10,"[ 5.07835365  5.00297193  5.          5.          5.00297193  5.
  5.00297193  5.24525894  5.00297193 10.          5.00297193  5.
  5.00297193  9.75642544  9.75642544  9.75642544  5.          9.75642544
  5.          7.60049137  9.75642544  7.5336514   5.00297193  5.
  9.75642544  5.          9.75642544  5.          5.00297193  5.        ]"
3340,5018,10,"[ 5.04100192  5.02094982  7.61233201  5.03888427  5.02094982  5.02094982
  5.02094982  7.35213419  5.04948883  5.          7.61233201  5.17997527
  5.03676825  5.03782606  9.85306995  5.          5.03676825  5.02937496
  5.03888427  5.02094982  5.03042993  5.02094982  5.          5.02937496
  7.65441811  5.04948883  5.04948883  5.02937496  5.03676825  5.03888427
  5.02094982  5.03676825  5.04948883  7.61233201  5.02937496  5.03782606
  5.03676825  6.6907605   5.03676825  5.04948883  5.03782606  5.04948883
  5.02094982  5.03782606  5.02094982  5.02094982  5.04948883  7.11327424
 10.          5.04948883  8.22870761]"
3341,3921,10,"[ 5.         10.         10.         10.         10.         10.
 10.          5.37004076 10.         10.         10.         10.        ]"
3342,2975,10,"[10.          9.06502831  8.58734558  7.51777982  5.          5.
  6.49066764  7.90311924  5.          7.13040863  5.44918351  7.28829678
  5.          5.          5.15741689  5.13072315  5.76301962  7.02901552
  5.13737921  5.02578278  7.00621866  5.2937019   9.06502831  5.01932029]"
3343,2431,10,"[ 5.02603134  8.60996353  5.02478638  5.03476112  5.          5.02478638
  5.02354196  5.02478638 10.          5.02478638  5.02478638  5.02354196
  5.02354196  5.02354196  5.02478638  5.02540879  5.02354196  5.02354196
  5.02354196  8.60996353  5.02354196  7.68097364  7.19702558  5.01112734
  5.02354196  5.02354196  5.00061705  5.02354196  5.02478638  5.02478638
  5.02478638  5.02478638  5.02354196  5.02354196  5.02478638  5.02540879
  5.02478638  5.02478638  7.19702558  5.02354196  5.02478638  5.02478638
  5.02354196  5.02478638  8.67036396  5.02540879  5.02478638  5.02354196
  5.02478638  8.55149176  5.02354196  5.02603134  5.02354196  5.02354196
  5.          5.02478638  5.0241641   5.02478638  5.00061705  5.02478638
  5.02540879  5.02354196  8.55149176  8.55149176  5.          5.02354196
  5.02478638  5.12159777]"
3344,2724,10,"[ 5.06123908  5.11074827  7.05311572  5.04322918  5.04322918  5.04322918
 10.          5.11074827  5.38411971  5.04322918  6.48890088 10.
 10.          5.          5.          5.04322918  6.26364768  6.26364768
  5.11074827  6.4737025   5.04322918 10.          5.          5.11074827
  5.11074827  5.04322918  6.28442286  5.00252308  5.          5.11074827
  5.11074827  5.        ]"
3345,3435,10,"[ 5.10974047  5.04394635  5.04394635  9.75827877 10.          5.04394635
  5.04394635  9.75827877  5.01749069  5.04394635  5.04394635  5.04394635
  7.68880973  9.75827877  9.75827877  5.          5.01456748  5.01749069
  5.04394635  9.75827877  5.01749069  5.01749069  7.12693952  5.28143722
  5.04394635  5.          5.04394635  6.92988585  7.17171547  5.01749069]"
3346,4209,10,"[ 5.02622993  5.01940662  5.01843318  5.01746006  5.01843318  5.01843318
  5.01114281  5.          5.01746006  5.01794658  5.01357088  5.01114281
  5.01794658  5.01746006  5.01843318  5.01746006  5.01843318  5.01746006
  5.01746006  5.01746006  5.10286022  8.67069339  5.01746006  5.01794658
  5.01114281  5.01794658  5.01114281  5.01746006  8.783218    5.01746006
  5.01843318  5.01746006  5.01746006  5.01746006  5.01357088  5.01940662
  5.01843318  8.84205091  5.01843318  5.01746006  8.67069339  5.01405674
  5.01843318  5.          8.783218    5.01114281  5.01357088  5.01891986
  5.01843318  5.01843318  5.02038039  5.01891986  5.01843318  5.01746006
  5.01746006  5.01746006  5.01114281  5.01746006 10.          5.01746006
  5.01843318  5.01843318  5.01746006  5.01843318  5.01114281  8.27952642
  5.01891986  5.01843318  8.07428438  5.01940662  5.01843318  5.01746006
  8.67069339  5.01843318  5.01357088  5.01843318  7.38621287]"
3347,406,10,"[ 5.18902817  5.07861335  5.          5.11853632  5.15737434  5.18600249
  5.37172438  9.62215579  5.19054188  5.11853632  8.95551853 10.
  7.57057578  5.07861335  5.12746452  5.12895455  5.12895455  5.18449053
  5.06393192  5.11853632  5.07861335  5.12002293  5.11853632  5.18600249
  5.19054188  5.          5.11853632  8.37109713  5.08155642  5.19054188
  5.07861335  5.19054188  7.72956842  5.19054188  5.19054188  7.05187532
  5.12448616  5.19054188  5.07861335  6.49914517  5.12746452  5.12746452
  5.19054188  6.91461195  5.15887588  5.15887588  5.19054188  5.12746452
  5.11853632  7.87975682  5.15887588]"
3348,2048,10,"[ 5.21043966  5.0925777   5.04671483 10.          5.03043199  5.04308608
  5.03404007  7.20782466  5.04127392  5.04127392  5.04489971  5.03043199
  5.04127392  5.04853143  8.95827301  5.          5.04853143  5.04489971
  8.95827301  5.04308608  5.03223529  8.95827301  7.2598118   5.03043199
  6.94173467  5.04489971  6.94173467  5.03404007  5.03404007  7.02264156
  6.45749586  5.04489971  5.04308608  5.          5.04127392]"
3349,3003,10,"[ 7.96945602  5.01596601  7.96945602  5.04050969  5.04050969  5.04135981
  5.01428112  5.03371788  5.03541432  5.04050969 10.          5.03371788
  5.04050969  5.04050969  5.04135981  5.03371788  5.03456597  5.01428112
  5.01428112  5.04050969  8.45659628  5.04135981  5.04050969  5.04135981
  5.03626291  5.15759157  8.45659628  5.04050969  5.03456597  5.04050969
  7.16198174  7.18658256  5.04050969  5.04135981  5.          5.04135981
  5.04050969  5.04135981  5.          5.03371788  5.04050969  6.83403209
  5.04050969  5.04050969  5.01428112  5.03371788  8.39470667  5.04050969
  5.04050969  5.04050969  5.03371788  5.04050969  5.00167639  5.
  8.39470667  5.00083807  5.04050969  5.        ]"
